Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,atom,xem,sol,aave,cro,eos,xmr,bsv,ht,trx,miota,theta,luna,neo,snx,vet,xtz,ftt,dai,dash,grt,busd,cdai,AVAX,ksm,mkr,ceth,fil,egld,cel,leo,comp,sushi,dcr,cusdc,cake,zks,vgx,ftm,rvn,zec,etc,zil,uma,yfi,nexo,rune,zrx,hbtc,ren,mdx,near,icx,stx,waves,amp,iost,hbar,btt,xsushi,renbtc,chsb,pax,algo,dgb,ont,matic,bat,nano,lrc,husd,omg,bnt,ust,npxs,xvs,btmx,hot,zen,qtum,sc,btg,crv,flow
2020-09-26,197616950282.07,39598389061.57,3635723607.87,15198008748.33,2988519166.61,4036996777.53,10889835408.52,3008879306.45,4145237379.75,4004228327.31,1538924555.31,2510442216.44,646853075.54,340940106.61,912816441.60,1726850972.33,1143910606.32,1031780281.52,122238331.59,,3117269299.65,2401534136.46,1639482733.21,2882432789.60,1078659789.38,1941450202.27,710273397.11,665502947.70,142950392.81,1502501944.85,614629469.98,827664203.14,1597617296.77,337032900.88,904955086.51,665504814.90,,455474954.59,1221148082.29,115431881.83,331278071.01,453457424.28,265020841.09,,136856028.75,331630891.58,1207062030.90,464534440.17,140001751.15,146086757.89,204779414.89,,,26426791.77,104418580.74,103280212.39,554292077.72,578758103.22,178632053.52,571781974.55,805214245.28,71846521.97,100581357.76,290453998.58,,199655351.35,,,234422033.83,141263272.06,238044747.61,0.00,88551702.42,177742564.31,204853257.69,,228930085.08,57430723.79,312634474.31,253913848.66,336739333.42,415760677.55,72618138.94,342131489.05,102277830.53,269903427.91,139222296.46,438760732.24,59128473.70,,33850958.62,,36606593.62,88825923.02,59732201.80,242759628.56,123459447.71,137809643.26,60958744.10,
2020-09-27,198687083452.04,39946698187.61,3874918801.86,15280949124.59,2980675759.24,3981431937.94,10890187788.56,3019712576.43,4001196240.49,4104953948.60,1530948501.79,2551472974.15,691125372.15,341467884.02,929013822.75,1725178766.66,1096424930.36,1083693884.30,121477645.40,,3127043477.14,2427480126.84,1675144776.90,3038008098.80,1082059343.69,1950485517.79,733600341.36,702372053.63,139494840.79,1479646407.73,656519823.47,827707026.93,1577005808.27,339164961.70,926941251.81,671880066.90,,465811652.71,1236107424.03,111216735.78,321417311.75,474045016.74,266951610.05,,142629125.48,327867696.65,1204273857.36,479542997.17,140257795.59,145706549.02,203213831.59,,,26978869.38,100777323.66,103493368.78,569780871.95,623757707.49,183148682.04,573979388.69,942932874.32,73117773.65,105558808.13,282472983.75,,219063793.82,,,241269652.21,137424201.61,250994874.77,0.00,88840697.10,177338605.49,204546962.14,,233756062.22,57299245.75,314607591.50,260189296.63,331721008.01,440106413.71,71945074.90,342280975.60,110415770.51,268149010.28,140742035.02,434591136.14,58427296.35,,33836108.79,,34257169.18,88782467.46,59411953.42,246912554.52,123516147.10,138655095.89,70668958.84,
2020-09-28,199236216251.44,40273903426.08,3864067179.65,15354889137.34,3144513591.46,3966805487.87,10923070031.64,3011777729.89,4165937991.73,4229834261.11,1519515325.94,2602973322.62,689402232.08,342050718.06,932026610.85,1704390534.17,1123480547.73,1094604553.95,124163454.95,,3130420220.32,2440770372.13,1723647552.37,3158658752.21,1079008583.35,1901276011.73,720592722.13,746102587.79,138284634.19,1490917303.01,642364085.21,818191423.08,1578139085.12,336092934.67,926075191.74,668154949.09,,479275440.59,1217322449.77,114464431.45,307533551.30,452973329.27,264267734.41,,137356717.65,331960032.26,1214635970.16,459987511.16,137356091.62,143680849.71,189148879.79,,,26075300.40,98965825.28,103810480.75,561015986.95,631578533.29,173695398.52,548419917.95,915466480.20,73591217.37,131830580.06,284497312.29,,212491220.54,,,234555029.70,133274286.44,248564681.79,0.00,88176771.90,173341576.74,200160321.47,,237183243.29,54218416.83,309343633.15,252857046.34,326877635.00,420768219.90,71413263.38,337657009.95,110551913.30,259968327.82,136727524.60,433032153.52,61830420.51,,33699858.30,,33692473.94,85480315.20,57189660.88,243334848.17,121509839.90,140049575.10,66213331.76,
2020-09-29,197720212770.89,39794887269.46,3964694603.57,15395506651.25,3120734575.14,4015168631.87,10909450364.66,2962809214.05,3949916605.14,4170440843.82,1513297606.58,2529880667.60,622352706.27,335439035.24,970758408.38,1671795850.40,1152678553.84,1066542761.17,115671366.64,,3096882734.61,2413349457.47,1685238065.18,3100817719.30,1066597324.89,1877591030.45,742580973.26,711722233.69,143006598.24,1411334260.72,599285791.73,821143456.41,1623010031.18,333909753.75,912251122.61,656632334.61,,464269239.75,1211760370.63,102464370.66,302919839.54,457865983.75,266602998.86,,136398895.61,327332356.28,1214657227.44,434354945.46,125483002.77,142300978.29,188737622.20,0.00,,24385558.17,97540557.95,100323020.55,566636745.09,630738892.29,169481035.45,558149518.28,854127185.79,73681112.69,115012765.90,296368713.03,,191742026.95,,,227949314.94,127074708.74,240279499.22,0.00,89493658.95,175489523.75,195996439.77,,237863334.89,54431257.09,290014843.78,260751591.92,335915519.71,406695645.25,71656617.26,343504875.75,109070333.11,263281728.81,127110742.82,522947586.89,66387246.81,,33457564.95,,34431118.02,85537397.34,56379551.63,247862609.58,126935893.78,139276741.32,64894489.96,
2020-09-30,200532996047.59,40574256067.82,4253400066.79,15466015671.65,3152600659.39,4123709369.60,10971187241.15,2992509276.34,3880940724.68,4237687201.65,1536444679.49,2537998073.96,641030584.12,337793589.39,997964563.11,1690085358.63,1255939496.63,1076737413.47,117794737.82,,3122703151.27,2454905040.15,1781940949.95,3176370530.68,1080236154.38,1888147587.52,761783110.93,775284946.58,147200906.29,1392645250.79,616023891.71,843516393.79,1616249255.40,341888567.86,912393640.37,667088346.98,,476339347.33,1231921974.34,101476428.15,317255129.73,480113556.75,271188615.93,,140588813.22,343780992.42,1227765020.58,441036594.44,125116179.17,143567679.40,187431141.99,0.00,,24786089.12,97748785.41,100815082.72,622371574.48,630706189.97,196232039.68,519960382.18,751485619.28,75643151.31,110612878.56,293009282.71,,208004952.55,,,241116120.27,132238121.10,245440346.76,0.00,90452168.45,175757661.05,203978208.57,,244383543.69,57096038.74,292016055.16,268271702.73,335391095.43,405701906.06,74807821.08,349681256.50,108454544.56,260985810.04,126772218.16,576247759.91,66285493.17,,33470260.27,,34412637.34,87608423.37,56366437.89,250286816.87,135539545.59,140511762.45,63727790.95,
2020-10-01,199310441688.84,40586538615.95,4325855176.04,15517416774.85,3144236576.38,3998481295.79,10899063751.07,3034119907.63,3806457390.95,4214806111.92,1546137873.99,2533716802.40,620840802.32,333197389.77,990853282.68,1691237918.83,1278519043.14,1025280537.25,116997169.79,,3102398294.64,2434947880.71,1911595493.35,3183524574.68,1077161452.88,1877606980.31,786526382.14,739573008.08,148029512.70,1343786802.57,590681780.86,867257145.16,1596467813.62,339859050.05,905012707.03,671495115.85,,503253765.61,1229124205.07,106075718.18,306121162.48,524004281.15,269860539.69,,141915258.19,376420634.38,1241932231.11,442245278.59,127994145.47,141625737.29,188470299.55,0.00,,24732369.86,95360157.23,101380717.45,646901492.53,628653961.23,219274633.05,487059245.17,714590581.42,78811130.06,102380822.07,294455602.84,,210767783.74,,,239325423.45,137288842.98,256134567.41,0.00,89717910.64,174649037.27,220070466.58,,248570582.39,57174245.41,293674658.88,269737776.54,360600267.43,398975823.54,76978925.68,352511760.60,109662781.57,253608570.87,125142123.93,562533221.32,75780824.94,,33515422.86,,34449397.09,87914328.91,57159166.91,249705704.31,138774033.45,140390716.24,64506604.82,
2020-10-02,196617081790.52,39782583382.89,4036519254.14,15506096329.97,3040403789.16,3982054342.15,10764337318.91,3032516907.16,3721374781.89,4183108954.98,1520404591.15,2538189510.25,636514926.14,332691524.26,982375517.66,1681805350.81,1219537253.04,1053577579.18,116446343.76,,3047823353.71,2402006969.58,1825314549.50,3130457707.77,1077490743.89,1835572400.87,756380491.81,722864662.75,140956908.13,1317456559.96,581619351.03,817116068.99,1591088248.48,334897452.06,879787761.34,661468994.56,,518470879.22,1164031927.70,101765148.94,305919780.63,524281030.61,263815264.69,,140981871.85,374177413.78,1235994555.32,428430436.39,125051457.26,143076558.41,203949128.24,0.00,,23393634.25,92331072.09,97759266.08,656127609.12,617068676.15,217286176.65,468966130.62,679442115.74,79429332.56,100281420.14,286770259.15,,246271043.10,,,248205459.38,132744760.16,262281215.28,0.00,86185270.13,172758521.26,218798398.79,,245836257.89,55821187.35,297231329.45,267794472.63,359869239.24,392905451.69,72254557.33,338081417.47,107816122.60,252910080.14,124931505.94,562833801.56,68351984.99,0.00,33047557.31,,33909081.95,85733209.47,54740126.44,242823223.90,129245689.16,137763702.76,59611825.05,
2020-10-03,195660035179.73,39005631807.61,4021625433.98,15559126337.71,2885309499.17,3786983100.95,10556863497.82,2944279767.58,3559958456.64,4068051925.89,1473300512.84,2596747526.80,643770085.97,326849474.34,978287186.59,1689094735.00,1165834068.10,1047662647.50,107373602.62,45070668.05,2996084772.89,2341938213.98,1800082227.67,2975073222.65,1087431505.22,1863300044.74,745096853.35,696782501.97,146534325.85,1275735401.00,550456509.47,762677901.94,1516475875.11,327987941.34,879406014.47,643135469.30,,545969083.11,1152452934.92,95235623.92,289583361.16,505639050.96,259054013.32,,129009390.92,394475935.27,1231662564.36,399315906.18,111502731.88,137830944.79,198957951.45,0.00,,23267212.65,83552631.51,95019157.79,649538789.86,602011093.37,202640748.56,425500141.23,631917096.10,80209170.83,96156887.66,280272448.37,,228378279.24,,,223766676.81,127078138.50,245260441.15,0.00,82982519.98,169197106.17,219276720.25,,253029382.00,55163318.90,297101529.10,254397993.44,349464916.60,380951586.04,69587909.23,330277125.21,104129152.65,238625841.40,125265651.03,536147447.01,64687473.85,0.00,32396981.68,,33612034.61,85620269.85,52806304.81,234849408.57,126329535.80,133680606.94,54213110.89,
2020-10-04,195188285650.35,39098719406.98,4184514172.41,15593659413.55,2907434494.33,3739978579.44,10514196298.52,2989137205.15,3587527985.14,4052757052.57,1478162408.87,2635139058.22,704073930.17,328320976.94,984168823.84,1684048832.66,1198281802.48,1024405176.65,104629198.18,45070668.05,2998207750.30,2345162913.41,1837243652.14,2951103456.52,1082420281.22,1954274588.46,738165398.83,756084287.08,138091496.45,1258234193.62,549249356.12,756904573.78,1540862563.40,329863364.72,873047486.75,639325455.70,,555770994.16,1153634931.54,98705092.33,290258077.63,508716189.92,264052752.18,,124997190.11,434663563.17,1217797729.83,404711561.03,105321503.24,140149901.49,206516169.37,0.00,,22606896.84,80665117.10,95543680.88,617428114.69,595781671.94,208771473.29,437539202.34,565982559.24,79577470.89,96872381.77,272408212.72,,236504106.97,,,222332762.36,133231789.21,242429099.47,0.00,81752622.81,172498146.26,218170611.27,,259051783.86,53276843.96,294940734.53,253528368.69,355236148.87,378040714.14,70708954.36,326151344.22,102853186.16,243999630.35,126780547.71,523647840.97,66919151.50,0.00,33391852.87,,34093720.23,84800479.75,53500482.25,236889967.92,123914856.35,135135180.73,54756059.61,
2020-10-05,197494664453.79,39758373727.61,4283270102.31,15582073682.15,3028016017.71,3849818336.10,11199587834.61,3061589134.66,3648716321.21,4097700487.97,1518693893.29,2647091929.90,676286308.17,333330546.64,994803984.88,1694194376.56,1276571822.33,1057230632.14,104629072.11,86139601.44,3033174358.63,2384923028.88,1874168280.19,2981749570.13,1084473371.11,1895422203.63,766027759.27,772081667.62,134108436.72,1279008571.40,553959915.16,754680740.83,1537409816.47,329949848.01,870811583.00,647942502.93,,567637458.71,1163172689.70,97280078.98,284885744.45,519677988.64,271569090.82,,124060671.66,492262034.84,1197241180.32,398180175.31,87615676.68,137013722.44,203967711.07,0.00,,23340662.40,80627547.90,95276416.79,643863417.79,600178039.77,239640433.15,386323288.39,590304352.65,75546758.93,95252710.42,272125970.75,,237351092.57,,,225866737.74,135206184.75,237494395.79,0.00,83824805.59,172843351.68,217275239.09,,271335356.93,53042294.08,297629651.45,251277628.92,356718843.40,383249068.27,70823617.11,329659452.47,102549631.94,234900910.53,127121976.51,511452767.16,77403567.54,0.00,33389723.31,,33984242.15,82336704.31,53747926.51,237185627.04,123189003.70,136307482.89,51403390.08,
2020-10-06,199530129891.09,39890007481.29,4235422294.43,15613470199.42,3029338348.93,3833319535.24,11307554311.79,3039737800.01,3719475611.71,4103983065.14,1522950700.37,2669784990.24,604064456.43,330997825.18,1006753108.41,1708722363.70,1281139079.93,1102041903.86,109983903.68,227116927.15,3068461087.29,2386317351.79,2008021272.38,3001282605.41,1074832851.71,1896932206.62,753549836.92,744271596.46,138325933.37,1247721141.94,523521462.27,732314281.73,1558367761.17,329014315.01,868989851.25,649536230.18,,570746946.04,1165978123.97,97598132.46,284860361.83,514084787.35,280506376.39,,115880300.37,463676044.30,1184056867.84,405820555.18,84552330.14,138615712.69,201501439.19,0.00,,25955263.00,75738869.13,98131049.16,669975127.09,593118281.31,233380299.17,391546707.55,572482592.83,75347422.64,86381232.34,271679971.56,,220269135.91,,,225179324.37,132910611.41,236540361.23,0.00,83796912.87,174079647.58,217000569.30,,270572779.90,52544199.89,295818674.41,256405755.14,347247645.19,381629510.25,71883397.65,325754203.88,101715319.93,227221254.20,127819480.73,534412444.68,76382976.06,0.00,32854348.30,0.00,34256745.82,83242002.77,54473790.75,236783201.27,126469435.31,137356992.45,46496561.13,
2020-10-07,196314284797.01,38419834420.76,4081175972.41,15620630276.22,2881941763.17,3440251736.56,11084643136.21,3015629548.60,3397494710.77,4067494459.20,1502959699.37,2677147190.39,484435475.76,329890404.19,999185184.79,1677314965.92,1131471967.39,1057951947.98,90510593.14,191067037.74,3017281316.37,2534954335.30,1887498925.21,2938722211.53,1060425536.04,1832368644.00,702663550.77,683515905.88,131137855.67,1166430134.09,450440035.81,650053931.80,1496341048.32,316475784.55,879910777.90,636178098.99,,590819723.13,1213162664.88,86535412.00,248316330.23,474101046.83,273222430.90,,100109906.16,441926808.20,1168502035.12,348992006.85,63234586.97,135541401.95,207685001.27,0.00,,23864407.65,64784224.65,91303112.90,627762343.57,608152183.72,204057775.89,361739962.42,501965534.13,73122349.16,79767138.80,253250489.55,,206901648.34,,,207571664.92,121401145.71,217560400.54,0.00,80104776.36,167449909.20,207365369.32,,268020167.82,48144857.63,297188387.85,228903897.73,327385601.11,354182619.54,65479097.01,310533448.28,96527263.22,207249726.24,127313555.60,470439577.62,61426439.85,0.00,31708760.58,0.00,33051959.00,81221134.16,52143823.84,222746390.68,118256731.22,134623993.24,39406374.11,
2020-10-08,197575523784.58,38556379197.92,4093867354.47,15615309939.13,2911910358.55,3541978347.86,11218818700.67,3055940427.25,3451341884.83,4134537017.67,1502462233.02,2713582993.42,540709193.03,327397083.31,1005663135.82,1683708518.19,1161713417.60,1062085122.21,96626244.23,195003355.36,3028319312.41,2496443953.50,1951957188.23,3028795831.78,1064899601.70,1827287513.20,714286686.02,738953639.56,134966049.78,1182720815.72,489482057.87,720367688.23,1501560165.81,316254258.69,874601044.64,643192411.05,,611555180.18,1211570034.43,84321271.97,237516693.00,476895610.25,290106676.74,,112352119.07,466337927.64,1171712823.73,364922574.15,64974404.25,137579020.30,209246313.63,0.00,,22981557.39,67273968.96,92611730.83,626675272.92,600949223.46,211903917.62,329258577.28,443279792.28,70911580.43,90871026.02,256906173.54,,226587336.26,,,216120299.33,132105380.63,228638291.65,0.00,81681214.51,169619804.52,212127160.97,,271596082.68,49097645.99,293496850.39,244549032.17,332019753.70,360225646.82,64626729.43,316404398.83,95643339.37,198390164.60,127277589.28,457368184.02,74400475.61,0.00,31066949.90,0.00,33696058.58,83896838.65,51739733.07,225394868.20,121353455.12,134387683.71,41062086.61,
2020-10-09,201518932273.68,39539898845.29,4090366937.16,15613856024.73,2980626238.31,3769762007.08,11334024210.08,3092095359.36,3678241424.37,4321287337.58,1515567975.62,2813795125.02,603384806.40,328086240.92,1035301563.82,1686879257.31,1204249724.39,1073097251.91,100361073.09,230709820.92,3090635555.16,2462580866.54,1961912113.93,3049738326.61,1075632288.61,1840876785.90,725649451.28,715853960.15,134302553.87,1197844948.38,493377866.37,704855465.58,1526909965.24,321096310.02,877710215.88,645046014.79,,627812372.98,1215668021.98,95666267.60,249476877.02,485579484.09,306059597.06,,107680476.72,461915384.60,1189753476.84,356326007.49,76798953.42,140678822.16,234012878.67,0.00,,23056981.77,71661828.76,94081661.14,628693318.72,600993493.94,215108827.20,358919706.80,490999651.38,70214893.33,98105772.51,263332022.67,,239600082.28,,,216705947.29,134357225.10,230309703.16,0.00,83114955.69,178949423.00,216904031.76,,276091821.50,55020298.61,297031680.59,246785606.83,333701267.37,366895967.10,63426985.25,319672597.75,98285579.47,217252274.15,130237670.25,469124339.23,71756135.62,0.00,40062477.20,10016190.88,35158477.34,85608420.05,53604118.71,230473647.00,125358193.60,140306182.63,43939017.23,
2020-10-10,204809205392.18,41261693685.50,4198511785.70,15629093673.39,3171112779.31,3921415690.92,11430599247.43,3138965076.34,4033869211.89,4399224395.54,1560144283.33,2816482258.12,624766817.73,335713884.67,1059391584.93,1745891230.92,1228902192.41,1079478240.61,108143705.00,251925220.52,3132883568.42,2498232769.86,2053729999.48,3118890953.99,1093082176.21,1885921800.49,750332097.83,717220534.80,141418132.90,1229401175.58,537920152.63,744077056.25,1598188261.43,329703754.89,895570109.55,656784143.31,,666106542.40,1217846173.97,104353473.94,264742953.20,519398117.69,318967313.75,,114538189.54,496752576.14,1176428766.86,382930685.25,82528347.43,149652585.03,233200688.46,0.00,,24654333.22,79277656.49,98935308.59,649865957.45,612420049.68,225946801.86,556946809.73,543061429.82,69892164.40,102136448.32,280766497.16,,246511272.16,,,225997090.34,144320727.04,239528180.31,0.00,88249852.31,191521998.85,226532010.13,,284913420.43,56526518.96,310138181.61,265229421.02,341389224.81,378732610.58,65269431.83,327895413.72,108917039.73,230892081.01,137698462.82,488771235.43,76839052.18,0.00,42348776.57,10231192.54,36148665.72,85519701.41,55496665.40,240010782.64,132914577.72,142840662.66,51430317.54,
2020-10-11,209268690952.59,41919449520.13,4178281516.43,15705291452.78,3266374618.99,3919459351.74,11480057649.97,3204466785.31,4076525305.77,4400824048.81,1607586033.24,2860465292.38,605086419.14,336574307.32,1080812435.97,1677687302.05,1320134307.88,1090215432.41,102263473.33,267411768.19,3174079034.97,2499363616.87,2055678468.61,3162730579.34,1092643773.99,1893972435.26,771073391.79,762782922.20,137813181.31,1238656582.37,534504385.12,738082978.70,1609546916.63,325896230.68,902553744.54,661625271.39,,665737873.97,1180801739.04,98544391.68,266924676.86,535390945.27,327788405.10,,112575444.61,484207591.32,1163986746.70,378021717.97,74872257.90,149620387.18,236967136.83,0.00,,24409434.39,78252453.91,99772037.42,679792097.83,614331208.74,222446887.15,495493332.34,479567316.07,72759729.10,113730609.10,284825703.81,,271284074.18,,,225451258.36,141841199.73,242288082.34,0.00,87876665.44,191558096.52,239960160.15,,290618127.85,58365557.78,310926284.82,263208418.71,344719725.71,373087462.01,65705736.71,327027558.52,109396359.13,248979609.99,140273950.95,508499395.19,72462043.20,0.00,41484769.23,9186500.51,36568315.33,85869254.01,56409744.84,236206154.25,144937984.10,145008519.68,45837450.59,
2020-10-12,210799352797.14,42273071872.95,4216513538.64,15726508389.19,3309735191.89,3916199449.36,11528592963.21,3325382377.18,4211603665.12,4441195673.52,1606932140.19,2862636123.88,620284007.01,337894411.07,1090517839.74,1681209344.64,1460980280.16,1089688471.31,102599664.11,263383093.50,3177522775.71,2514722789.20,2228735655.51,3189030003.85,1095793045.11,1902210362.59,842336914.56,742092317.46,143807545.20,1254013091.73,517936659.87,742118296.03,1636633797.31,327683365.97,916255255.11,700004204.11,,685104071.11,1241247192.41,100492812.71,261773939.73,536393576.06,336957490.05,,118391878.82,472787209.78,1161924724.44,383173022.21,76031103.51,149202739.73,225004843.50,0.00,,24322805.30,81674932.83,101846853.10,740783459.74,632766453.00,231395935.97,486936525.21,508239044.03,72624390.83,113153129.64,281519985.23,57279292.52,373474256.18,,,225732992.65,143847776.21,244332606.45,0.00,90507558.60,189507224.55,228724534.70,,297336734.00,57096562.30,302536560.75,263190708.41,347372760.15,378023304.62,67930272.48,329975971.78,109448732.09,231649741.20,138841286.57,511034050.30,72822209.90,0.00,42287183.38,9096830.30,36629338.94,89237528.94,70770224.31,241965826.74,146789682.63,145855049.67,46426073.83,
2020-10-13,213726225963.21,43787622889.79,4529414810.44,15719081416.81,3415553093.56,3977129133.28,11547933259.81,3324433976.63,4446978605.25,4447372302.95,1611899541.29,2848010176.61,636858098.77,339394535.62,1133273651.54,1688220779.32,1430095698.29,1094822385.79,109398780.83,279854065.81,3189729790.78,2501838554.87,2308028737.07,3154532841.38,1105632149.88,1944395776.51,808445108.17,734941914.44,145879319.53,1274783495.15,578410123.33,739831778.14,1707060052.85,338492871.38,918663867.66,699900391.22,,722117027.16,1251222436.52,108582519.71,288167175.01,538885397.12,350197482.94,,115660138.26,488682884.76,1160638699.95,389542048.16,76459700.62,148269702.08,225300710.91,0.00,,25089654.08,79937269.67,99706873.60,751721186.72,634617685.29,228329311.65,527819241.96,495775639.21,72046401.15,122580239.40,285333474.17,57279292.52,308243139.76,,,232186878.98,147555829.28,246298444.46,0.00,89887949.85,192147676.02,230829620.70,,304019029.00,56411470.05,307930434.14,278760511.23,345195503.44,376543439.84,68710236.80,327281977.88,109571826.39,238014418.49,141828922.05,509438430.13,91486583.62,0.00,42690517.44,8803507.52,38533772.91,91621646.91,62278274.61,241454989.94,143567504.42,143914791.30,47987191.56,
2020-10-14,211576163357.67,43068111158.11,4536387303.78,15749202701.24,3395519136.05,3915494879.78,11579458886.39,3273623459.15,4260608982.54,4700238251.24,1587281999.77,2780366831.52,619474718.53,334010355.15,1144719130.88,1674874034.45,1433395948.47,1104831250.25,104349414.80,465820519.72,3041350212.55,2493694812.64,2270584455.66,3159638052.02,1091818763.66,1921550555.45,792421917.53,751851798.52,141670383.38,1240097799.96,562356182.29,744392497.12,1743902395.53,339208807.97,939968263.99,694701271.52,,732816288.90,1255218957.06,110080680.84,275632860.50,527336806.88,346351601.66,,115192282.07,466143031.06,1158493208.20,378757212.64,73486281.90,145792713.59,204785771.94,0.00,,24313692.20,78108797.00,96103660.39,717793515.98,622510367.61,224877285.24,508111128.18,471079035.58,72998947.35,121303089.31,301046128.01,64004694.13,299710864.14,,0.00,233998593.71,150003722.14,251955157.65,0.00,91584504.15,190467994.14,227014165.05,,305381150.80,56735402.49,308260434.52,275335244.25,332787321.09,370414450.78,67718580.53,321568441.10,108070811.15,225036971.66,133468129.02,495405513.09,86594340.22,0.00,41054084.92,10066674.58,40400763.43,89053304.63,62437709.40,239633707.14,144979601.11,141847937.73,47504936.22,
2020-10-15,211756280001.14,42827891085.95,4566346921.87,15757276435.16,3345133523.04,3867261708.43,11289545967.21,3270598152.39,4241058185.41,4779193178.98,1544268328.39,2758342399.15,577560863.21,335281826.08,1199848463.87,1663303199.05,1369757310.04,1075454480.49,100630989.39,479114697.80,2868247155.68,2466142787.65,2284583304.10,3125337627.55,1087945005.60,1915921477.21,762631299.67,735111438.63,143689525.08,1200300405.07,536190092.57,722808200.15,1662902561.49,338222181.95,919880371.39,682707016.70,,789766868.98,1258755274.41,101614515.74,279618827.41,525212961.19,346443811.79,915358566.58,115753729.14,470032723.85,1157105648.35,358469340.92,72077225.26,141673166.53,201993689.40,0.00,,25415654.60,72515652.03,94033655.47,705282548.13,627114584.77,214338952.27,461166834.99,436374505.23,73187291.63,117124226.66,279125907.05,64004694.13,338083566.66,,0.00,222575060.49,146740384.58,251171620.64,0.00,97210944.57,194532533.35,216961523.95,,306603256.17,56012873.77,298586838.97,262249208.33,326874950.78,364889116.65,65950052.59,319120349.67,106296953.39,213833101.75,132230317.45,471168732.81,84493971.96,0.00,40082537.42,9843115.51,41221499.83,88161209.90,60454246.47,232194122.32,138774116.44,136161803.25,44484356.67,
2020-10-16,212878404236.87,42625398559.36,4615821052.68,15765787578.75,3314465964.20,3777390476.47,11112767380.45,3248878552.94,4159614332.60,4845327986.92,1539260497.87,2744150812.09,573329621.31,328138628.77,1208265895.55,1616458128.41,1370560227.29,1041730037.40,98861299.73,410093109.87,2886909348.53,2454092851.69,2306417597.59,3135874258.10,1075955964.51,1896921623.07,766968615.26,694323004.21,145396479.49,1213362235.94,488030309.31,710577446.14,1625490228.04,337694748.82,916510953.80,675539287.46,,808285941.02,1263436228.34,101179434.49,263806260.73,508462515.34,344266461.37,915358566.58,114217134.58,460731497.95,1152696222.49,354805405.12,70119012.40,138783052.37,202040029.59,0.00,,26260480.14,75325528.36,92437842.26,699389440.43,617911877.23,209686230.17,451013473.63,437004210.61,78411219.08,111118736.76,285327227.67,67367394.94,317554517.34,,0.00,217312126.70,158093896.76,269047468.85,0.00,96468318.53,186983427.95,226042891.42,,308506425.81,54049904.72,288647019.91,251645339.41,334424674.78,358094663.56,65864041.18,316176371.01,107721974.50,219233112.46,129312077.30,481241809.75,81084561.45,0.00,38331163.62,10221438.38,34630433.50,88375955.32,62454088.23,229050272.25,129875284.01,137413873.39,44628556.82,
2020-10-17,209993205751.02,41424753265.12,4436816337.99,15784964725.29,3242001672.54,3609407515.03,10874858493.81,3125487750.64,4137756470.36,4642462943.93,1638571024.78,2708757171.96,568053942.05,330748499.55,1190421785.41,1428017051.76,1295742173.82,1013458610.64,93684534.76,372197770.25,2822647105.35,2398850487.68,2143003526.74,2975359034.52,1032911646.38,1846307959.41,735322003.94,667539303.95,143150470.24,1202595523.66,488222696.49,688449138.35,1582401847.17,328022321.16,914504041.83,645478419.47,,809876715.41,1254486471.64,99262361.23,251770202.90,496626779.72,335024134.41,696448104.46,106946756.33,461780831.01,1155239369.20,342718300.16,65675641.77,149167803.71,194813320.76,0.00,,26134468.16,63526472.66,92769231.89,643512873.18,602685848.03,203455633.00,422000771.35,406390660.07,78277682.74,105168550.52,281996421.35,,288567040.80,,0.00,211144071.90,152175630.46,295239626.41,0.00,91653450.07,176291881.30,219669606.99,,298779463.37,51757187.71,298283672.28,241354576.07,325751630.73,350060890.18,62336549.73,308120432.40,106254901.31,203253603.20,135553685.58,455069160.23,74031697.86,0.00,37798033.04,11624517.41,32592117.74,83643116.88,61759011.40,223221361.02,126286923.97,135245271.70,40525999.77,
2020-10-18,210421523306.69,41654901940.04,4471124012.70,15818540295.02,3299812046.19,3658072954.95,10900012046.55,3084706642.47,4133437986.56,4534089058.06,1699630246.19,2712475151.75,573608919.34,328237703.80,1194666420.28,1209790033.42,1300936462.76,1021761864.22,95604758.79,389702732.12,2772578328.59,2387599642.37,2135498805.24,2944976240.56,1003722522.53,1846221637.75,748386407.55,627443817.09,142374387.57,1213345102.47,496267209.31,712010131.95,1590071954.47,329878381.22,911111877.90,656173052.83,,811405914.58,1270778442.32,102464240.61,262413093.28,504964874.20,334988563.68,685643708.43,109756982.82,453043271.99,1163399831.80,342259221.73,65834169.67,150740327.21,190364698.76,0.00,,26313699.98,65257086.39,92378737.83,643417266.39,604356407.57,203364330.67,411786922.96,419690209.76,77820674.64,104738275.01,276204291.53,,304737622.51,,0.00,217930143.54,150800182.66,318680601.46,0.00,92264354.86,177802360.36,220573972.10,,302043914.70,52664643.88,298476200.00,251497933.32,315011821.13,357235064.75,64142007.36,318797862.43,107681934.07,203334855.18,140762886.66,456057214.09,73061976.81,0.00,36779228.59,15480529.46,32811880.85,82744486.70,61057610.57,224170215.51,129372160.77,135377845.02,41167719.30,
